date,interet_relatif
2024-07-04,48
2024-07-05,84
2024-07-06,56
2024-07-07,0
2024-07-08,50
2024-07-09,75
2024-07-10,52
2024-07-11,0
2024-07-12,59
2024-07-13,0
2024-07-14,0
2024-07-15,48
2024-07-16,54
2024-07-17,68
2024-07-18,62
2024-07-19,44
2024-07-20,0
2024-07-21,64
2024-07-22,75
2024-07-23,77
2024-07-24,73
2024-07-25,71
2024-07-26,50
2024-07-27,60
2024-07-28,0
2024-07-29,100
2024-07-30,86
2024-07-31,57
2024-08-01,47
2024-08-02,47
2024-08-03,0
2024-08-04,0
2024-08-05,97
2024-08-06,66
2024-08-07,48
2024-08-08,44
2024-08-09,67
2024-08-10,50
2024-08-11,52
2024-08-12,81
2024-08-13,62
2024-08-14,100
2024-08-15,87
2024-08-16,92
2024-08-17,1
2024-08-18,1
2024-08-19,2
2024-08-20,1
2024-08-21,2
2024-08-22,2
2024-08-23,2
2024-08-24,1
2024-08-25,2
2024-08-26,2
2024-08-27,2
2024-08-28,3
2024-08-29,3
2024-08-30,3
2024-08-31,2
2024-09-01,2
2024-09-02,4
2024-09-03,4
2024-09-04,5
2024-09-05,5
2024-09-06,5
2024-09-07,4
2024-09-08,5
2024-09-09,7
2024-09-10,8
2024-09-11,7
2024-09-12,9
2024-09-13,8
2024-09-14,5
2024-09-15,8
2024-09-16,10
2024-09-17,10
2024-09-18,10
2024-09-19,11
2024-09-20,12
2024-09-21,10
2024-09-22,11
2024-09-23,13
2024-09-24,15
2024-09-25,15
2024-09-26,16
2024-09-27,18
2024-09-28,17
2024-09-29,22
2024-09-30,36
2024-10-01,100
2024-10-02,64
2024-10-03,48
2024-10-04,45
2024-10-05,51
2024-10-06,52
2024-10-07,32
2024-10-08,25
2024-10-09,25
2024-10-10,24
2024-10-11,28
2024-10-12,36
2024-10-13,35
2024-10-14,21
2024-10-15,16
2024-10-16,15
2024-10-17,17
2024-10-18,17
2024-10-19,20
2024-10-20,18
2024-10-21,10
2024-10-22,7
2024-10-23,6
2024-10-24,7
2024-10-25,7
2024-10-26,6
2024-10-27,5
2024-10-28,4
2024-10-29,3
2024-10-30,3
2024-10-31,3
2024-11-01,2
2024-11-02,2
2024-11-03,2
2024-11-04,2
2024-11-05,2
2024-11-06,2
2024-11-07,2
2024-11-08,1
2024-11-09,1
2024-11-10,0
2024-11-11,1
2024-11-12,1
2024-11-13,1
2024-11-14,1
2024-11-15,62
2024-11-16,70
2024-11-17,64
2024-11-18,71
2024-11-19,100
2024-11-20,0
2024-11-21,69
2024-11-22,77
2024-11-23,57
2024-11-24,0
2024-11-25,0
2024-11-26,60
2024-11-27,61
2024-11-28,44
2024-11-29,54
2024-11-30,0
2024-12-01,0
2024-12-02,46
2024-12-03,57
2024-12-04,54
2024-12-05,0
2024-12-06,53
2024-12-07,0
2024-12-08,0
2024-12-09,56
2024-12-10,62
2024-12-11,0
2024-12-12,0
2024-12-13,0
2024-12-14,0
2024-12-15,55
2024-12-16,44
2024-12-17,64
2024-12-18,0
2024-12-19,53
2024-12-20,0
2024-12-21,0
2024-12-22,0
2024-12-23,0
2024-12-24,0
2024-12-25,0
2024-12-26,0
2024-12-27,0
2024-12-28,0
2024-12-29,0
2024-12-30,51
2024-12-31,0
2025-01-01,0
2025-01-02,0
2025-01-03,0
2025-01-04,0
2025-01-05,0
2025-01-06,0
2025-01-07,0
2025-01-08,46
2025-01-09,44
2025-01-10,0
2025-01-11,0
2025-01-12,0
2025-01-13,44
2025-01-14,0
2025-01-15,48
2025-01-16,43
2025-01-17,0
2025-01-18,0
2025-01-19,0
2025-01-20,0
2025-01-21,0
2025-01-22,48
2025-01-23,47
2025-01-24,0
2025-01-25,73
2025-01-26,48
2025-01-27,0
2025-01-28,0
2025-01-29,0
2025-01-30,0
2025-01-31,0
2025-02-01,56
2025-02-02,0
2025-02-03,44
2025-02-04,0
2025-02-05,0
2025-02-06,0
2025-02-07,0
2025-02-08,0
2025-02-09,0
2025-02-10,0
2025-02-11,0
2025-02-12,0
2025-02-13,0
2025-02-14,0
2025-02-15,0
2025-02-16,0
2025-02-17,0
2025-02-18,0
2025-02-19,0
2025-02-20,0
2025-02-21,0
2025-02-22,0
2025-02-23,0
2025-02-24,0
2025-02-25,0
2025-02-26,0
2025-02-27,0
2025-02-28,0
2025-03-01,0
2025-03-02,0
2025-03-03,0
2025-03-04,0
2025-03-05,0
2025-03-06,85
2025-03-07,0
2025-03-08,0
2025-03-09,0
2025-03-10,95
2025-03-11,75
2025-03-12,65
2025-03-13,0
2025-03-14,86
2025-03-15,0
2025-03-16,0
2025-03-17,72
2025-03-18,0
2025-03-19,0
2025-03-20,0
2025-03-21,0
2025-03-22,0
2025-03-23,0
2025-03-24,0
2025-03-25,0
2025-03-26,78
2025-03-27,0
2025-03-28,0
2025-03-29,0
2025-03-30,0
2025-03-31,80
2025-04-01,0
2025-04-02,0
2025-04-03,0
2025-04-04,78
2025-04-05,0
2025-04-06,0
2025-04-07,0
2025-04-08,0
2025-04-09,0
2025-04-10,0
2025-04-11,0
2025-04-12,0
2025-04-13,0
2025-04-14,81
2025-04-15,0
2025-04-16,0
2025-04-17,0
2025-04-18,0
2025-04-19,0
2025-04-20,0
2025-04-21,0
2025-04-22,0
2025-04-23,0
2025-04-24,0
2025-04-25,0
2025-04-26,0
2025-04-27,90
2025-04-28,100
2025-04-29,90
2025-04-30,0
2025-05-01,0
2025-05-02,99
2025-05-03,0
2025-05-04,0
2025-05-05,0
2025-05-06,0
2025-05-07,0
2025-05-08,0
2025-05-09,0
2025-05-10,0
2025-05-11,0
2025-05-12,0
2025-05-13,0
2025-05-14,0
2025-05-15,38
2025-05-16,0
2025-05-17,0
2025-05-18,0
2025-05-19,50
2025-05-20,0
2025-05-21,57
2025-05-22,35
2025-05-23,0
2025-05-24,0
2025-05-25,0
2025-05-26,34
2025-05-27,44
2025-05-28,0
2025-05-29,0
2025-05-30,0
2025-05-31,0
2025-06-01,0
2025-06-02,35
2025-06-03,0
2025-06-04,49
2025-06-05,35
2025-06-06,0
2025-06-07,0
2025-06-08,0
2025-06-09,0
2025-06-10,50
2025-06-11,46
2025-06-12,33
2025-06-13,59
2025-06-14,45
2025-06-15,0
2025-06-16,41
2025-06-17,0
2025-06-18,47
2025-06-19,36
2025-06-20,36
2025-06-21,42
2025-06-22,0
2025-06-23,58
2025-06-24,0
2025-06-25,63
2025-06-26,42
2025-06-27,34
2025-06-28,0
2025-06-29,46
2025-06-30,38
2025-07-01,65
2025-07-02,37
2025-07-03,59
2025-07-04,44
2025-07-05,0
2025-07-06,0
2025-07-07,0
2025-07-08,78
2025-07-09,72
2025-07-10,57
2025-07-11,0
2025-07-12,0
2025-07-13,40
2025-07-14,0
2025-07-15,80
2025-07-16,53
2025-07-17,100
2025-07-18,67
2025-07-19,38
2025-07-20,41
2025-07-21,70
2025-07-22,58
2025-07-23,75
2025-07-24,57
2025-07-25,65
2025-07-26,0
2025-07-27,63
2025-07-28,64
2025-07-29,73
2025-07-30,84
2025-07-31,81
2025-08-01,46
2025-08-02,48
2025-08-03,69
2025-08-04,38
2025-08-05,71
2025-08-06,42
2025-08-07,72
2025-08-08,69
2025-08-09,46
2025-08-10,60
2025-08-11,47
2025-08-12,1
2025-08-13,1
2025-08-14,1
2025-08-15,0
2025-08-16,1
2025-08-17,1
2025-08-18,1
2025-08-19,2
2025-08-20,2
2025-08-21,2
2025-08-22,2
2025-08-23,2
2025-08-24,2
2025-08-25,3
2025-08-26,3
2025-08-27,3
2025-08-28,3
2025-08-29,4
2025-08-30,3
2025-08-31,3
2025-09-01,4
2025-09-02,5
2025-09-03,6
2025-09-04,7
2025-09-05,7
2025-09-06,5
2025-09-07,6
2025-09-08,8
2025-09-09,8
2025-09-10,7
2025-09-11,8
2025-09-12,9
2025-09-13,7
2025-09-14,9
2025-09-15,10
2025-09-16,11
2025-09-17,11
2025-09-18,11
2025-09-19,11
2025-09-20,10
2025-09-21,12
2025-09-22,13
2025-09-23,15
2025-09-24,16
2025-09-25,15
2025-09-26,17
2025-09-27,18
2025-09-28,22
2025-09-29,28
2025-09-30,41
2025-10-01,100
2025-10-02,64
2025-10-03,55
2025-10-04,56
2025-10-05,61
2025-10-06,35
2025-10-07,34
2025-10-08,31
2025-10-09,32
2025-10-10,32
2025-10-11,43
2025-10-12,38
2025-10-13,22
2025-10-14,19
2025-10-15,18
2025-10-16,17
2025-10-17,18
2025-10-18,21
2025-10-19,17
2025-10-20,11
2025-10-21,7
2025-10-22,8
2025-10-23,7
2025-10-24,8
2025-10-25,10
2025-10-26,8
2025-10-27,4
2025-10-28,4
2025-10-29,3
2025-10-30,4
2025-10-31,3
2025-11-01,2
2025-11-02,3
2025-11-03,2
2025-11-04,2
2025-11-05,2
2025-11-06,1
2025-11-07,1
2025-11-08,1
2025-11-09,1
2025-11-10,60
2025-11-11,60
2025-11-12,79
2025-11-13,67
2025-11-14,100
2025-11-15,83
2025-11-16,0
2025-11-17,58
2025-11-18,91
2025-11-19,50
2025-11-20,57
2025-11-21,54
2025-11-22,0
2025-11-23,57
2025-11-24,0
2025-11-25,62
2025-11-26,0
2025-11-27,70
2025-11-28,59
2025-11-29,0
2025-11-30,72
2025-12-01,0
2025-12-02,39
2025-12-03,46
2025-12-04,48
2025-12-05,53
2025-12-06,0
2025-12-07,0
2025-12-08,56
2025-12-09,0
2025-12-10,0
2025-12-11,59
2025-12-12,55
2025-12-13,61
2025-12-14,49
2025-12-15,0
2025-12-16,46
2025-12-17,0
2025-12-18,0
2025-12-19,0
2025-12-20,0
2025-12-21,0
2025-12-22,0
2025-12-23,0
2025-12-24,0
2025-12-25,0
2025-12-26,0
2025-12-27,0
2025-12-28,0
2025-12-29,0
2025-12-30,0
2025-12-31,0
2026-01-01,0
